序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10004205,保命胜金丹,nan,nan,《良朋汇集》卷四,活经益精，补虚种子。主男妇诸虚百损。女子胎前产后，血枯经团，崩漏，赤白带下；男子遗精白浊，腰疼腿酸，精寒阳痿，咳嗽痰喘，耳鸣眼花。,nan,nan,nan,南香附1斤（第1次用童便浸，2次酒浸，3次盐水浸，4次醋浸。每次按春5、夏3、秋7、冬10日，取起晒干），官拣参1两5钱，川当归1两5钱，赤芍药1两5钱，白芍药1两5钱，香白芷1两5钱，川芎1两5钱，延胡索1两5钱，远志（去心）1两5钱，白术1两5钱，桂心2两5钱，白茯苓2两5钱，牡丹皮2两5钱，川牛膝2两5钱，大熟地4两5钱（酒洗，蒸），白薇4两（去芦），大甘草7钱5分，藁本3两。,上除香附另制外，17味俱用煮酒亦按春5、夏3、秋7、冬10日浸过，晒干为末听用。后加赤石脂、白石脂各1两，此2味用好醋浸3日，入火煅红，再淬入醋内，如此7次，焙干为末，和入药内。滴乳香、明没药各2两，真琥珀5钱，朱砂5钱（飞过），上4味用酒煮过，研成膏，和入前药内，炼蜜为丸，如弹子大，以金箔为衣，晒干，入瓷罐收贮，封固听用。,nan,nan,nan,nan,nan,凡男妇遇诸证，取药1丸，放在瓷碗内，加煮酒半碗蒸服；若女人胎前产后月子诸病，用滚水小半碗，将药用手捺碎，入碗内泡开，上用碟盖，如水冷，将碗放在锅内慢火煮热，取出碗，以银匙研细服之；如月子病，用些许醋滴在药碗内服之，若碗内药末净，再用酒涤之饮尽，令其半醉，服后稍坐片时，待身觉困倦，可卧，用衣被盖暖，使汗出通身畅快，百病退消；如女人经至而腹痛者，服此1丸，下月即不作痛；如行经前依法连服3日，任其久不生育，老必能成孕。经后第3日服药交媾，一定生男，6日行事，则生女矣。,nan,nan
10004214,保命延寿烧酒方,nan,nan,《便览》卷三,除万病，和缓脾胃，补养丹田，强壮筋骨，益精补髓，身体康健，耳目聪明，定五脏，安魂魄，润肌肤，和容颜，强阴壮阳。主诸虚百损及五劳七伤，左瘫右痪，口眼歪邪，半身不遂，语言謇涩，筋脉拘挛，手足顽麻，浑身疮癣，伤风，痔漏紫白，中风，风寒湿脚气、二十四般积气，痰气，膀胱疝气，十膈五噎，身体羸瘦，腰膝腿疼，四肢无力，耳聋眼花，丹田虚冷，诸般淋痛，妇人经水不调，脐腹疼痛，胁肋虚胀，面黄肌瘦，口苦舌干，饮食无味，四肢倦怠，头晕眼花，神思惊悸，夜多盗汗，时潮热，月事不匀，或多或少，或前或后，或崩漏或止，经脉不通，子宫积冷，,nan,nan,nan,人参5钱，当归5钱，白茯5钱，乌药5钱，杏仁5钱，砂仁5钱，川乌5钱，川草乌5钱，何首乌5钱，五加皮5钱，枸杞子5钱，牛膝5钱，杜仲5钱，肉桂5钱，苍术5钱（制），肉苁蓉1两，破故纸1两，甘草1两，木香3钱，枳壳3钱，干姜3钱，虎骨（酥炙）3钱，香附3钱，白芷3钱，厚朴3钱，陈皮3钱，白术3钱，川芎3钱，麻黄3钱，独活3钱，羌活3钱，川椒（去合口及目）3钱，白芍3钱，生地3钱，熟地3钱，天冬（去心）3钱，麦冬（去心）3钱，防风3钱，荆芥3钱，五味子3钱，小茴香3钱，细辛3钱，沉香3钱，白蔻3钱，枣肉2两，,上除酥、蜜2味外，将前48味各精制称足，装入绢袋中，入无水高烧酒40斤同酥、蜜入坛中，将坛口密封严固，放入大锅中，注水，桑柴文武火烧3炷香，待大锅中水冷取出，埋阴地3日，出火毒。,nan,nan,nan,nan,nan,常饮1-2杯。,nan,nan
10004220,保荣汤,nan,nan,《玉案》卷五,妇女月经每次数日不能止，或隔几日复见微红。,nan,nan,nan,当归1钱，山栀（炒黑）1钱，地榆1钱，牡蛎1钱，侧柏叶1钱2分，川芎1钱2分，赤芍1钱2分，生地1钱2分。,nan,nan,nan,nan,nan,nan,用灯心30茎，水煎，空心服。,nan,nan
10004318,保养元气膏,nan,nan,《景岳全书》卷六十四引邵真人方,助元阳，补精髓，周血脉，镇玉地，养龟存精；妇人经净之时，去膏而泄，则可成孕。主腰膝疼痛，五劳七伤，诸虚百损，半身不遂，膀胱疝气，带浊淫淋，阴痿不举。,nan,nan,nan,麻油1斤4两（加甘草2两，先熬六七滚，然后下诸药），生地黄5钱，熟地黄（俱酒洗）5钱，麦门冬5钱，肉苁蓉（酒洗）5钱，远志肉5钱，蛇床子（酒浸）5钱，菟丝子（酒浸）5钱，牛膝（酒洗）5钱，鹿茸5钱，川续断5钱，虎骨5钱，紫梢花5钱，木鳖子5钱，谷精草5钱，大附子5钱，肉桂5钱。,上熬成，以煮过松香4两、飞丹半斤收之。次下龙骨、倭硫黄、赤石脂各2钱，又次下阳起石3钱、麝香5分、蟾酥、鸦片各1钱，又次下黄占5两，上煎成，入井中浸3-4日。,nan,nan,nan,nan,nan,每用膏7-8钱，红绢摊贴脐上或腰眼间，每贴50-60日再换。,nan,nan
10004320,保阴煎,nan,nan,《景岳全书》卷五十一,主治妇带浊遗淋，色赤带血，脉滑多热，便血不止，及血崩血淋，或经期太早，一切阴虚内热动血。,nan,nan,nan,生地 熟地 芍药各6克 山药 川续断 黄芩 黄柏各4.5克 生甘草3克。,nan,nan,nan,nan,nan,nan,水400毫升，煎至280毫升，空腹时温服。,nan,nan
10004601,崩漏丸,nan,nan,《摄生秘剖》卷三,崩漏。,nan,nan,nan,羌活2两，藁本2两，防风2两，肉桂（夏勿用，秋冬用）3两，白术（土炒）3两，当归3两，黄耆（炙）3两，柴胡3两，人参1两，熟地1两，川芎1两，细辛6钱，白芍（炒）5钱，红花5钱，独活2两半，附子（炮，去皮脐）2两半，甘草（炙）2两半，桃仁（去皮尖）100枚。,上为末，酒糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服3钱，空心温酒送下，或淡淡醋汤亦可。,nan,nan
10004602,崩漏止血散,nan,nan,《全国中药成药处方集》（呼和浩特方）,崩漏。,nan,nan,nan,杏仁皮炭3钱，赤石脂炭2钱半，鸡冠花炭8钱，牡蛎粉3钱，贯众炭4钱，香附炭8钱，当归炭6钱，木耳炭4钱。,上为细末。,nan,nan,nan,nan,nan,每服3钱，黄酒送下。,nan,nan
10004721,必孕汤,nan,nan,《仙拈集》卷三,调经种子。主治经期准而不孕。,nan,nan,nan,续断、沙参、杜仲、当归、香附、益母草、川芎、橘皮各6克，砂仁1.5克。,nan,nan,nan,nan,nan,nan,水煎服。,nan,"原书云：此方治""经期准而不孕，照方服四剂，下期再服四剂，必无不孕者。"""
10005073,鳖甲汤,鳖甲恒山汤,nan,《圣济总录》卷一五一,妇人月水不调，或不通利，发即刺痛。,nan,nan,nan,鳖甲（去裙襕，醋炙）3分，大黄（锉，炒）3分，桂（去粗皮）3分，羌活（去芦头）3分，枳壳（去瓤，麸炒）3分，当归（切，焙）3分，芎3分，吴茱萸（汤浸7遍，焙干，炒）3分，瞿麦穗3分，牛膝3分，槟榔（锉）3个。,上为粗末。,nan,忌生葱、生菜、鲤鱼、海藻、菘菜、苋菜、芜荑。,nan,nan,nan,nan,《千金方衍义》：《本经》言鳖甲治心腹症瘕积聚；而兼连、柏专祛湿热；干姜热因热用之向导；当归和其血滞，为热痢之的方。,nan
10005086,鳖甲养阴煎,nan,nan,《中医妇科治疗学》,养阴，清热，补益肝肾。主妇人阴虚血亏，经闭不行，两颧色红，潮热盗汗，心烦不寐，手心热，口干唇红，苔薄而黄，脉细数。,nan,nan,nan,鳖甲 龟版 干地黄 枸杞 麦冬 杭芍各9克 首乌藤15克 地骨皮 茯神各9克 丹皮6克,nan,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10005285,丙种宝月丹,nan,nan,《药庵医学丛书?论医集》,调经种子。主月经不调，经行腹痛，色黑不多，或色淡如黄水，或经来腥臭，或经来结块如猪肝，或腰酸带下，或白淫赤带；并治痞块，症瘕，乳岩，颈疬等痼疾。,nan,nan,nan,白薇1两8钱，泽兰1两2钱，当归6钱，白芷9钱，卷柏2两，桂心1两5钱，藁本1两2钱，川芎6钱（酒洗），石膏2两，桃仁1两5钱，麦冬1两2钱，人参9钱，蜀椒1两8钱（炒出汗），茯苓1两2钱，橘皮3钱，炒车前1两8钱，蒲黄1两5钱，赤石脂6钱，紫石英3两，庵(艹闾)子2两，蛇床子6钱（炒），覆盆子1两5钱，干地黄1两8钱，泡干姜1两8钱，白龙骨1两2钱，炙远志1两2钱，太乙余粮1两2钱，北细辛1两8钱。,蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服2小粒，空腹开水送下，日1次。病重者每日早晚各1次，亦每次2小粒，不可间断。,nan,nan
10005434,补肝散,nan,nan,《证治准绳?类方》卷四引滑氏方,补肝肾，益气血。主治肝肾气血亏损，胁胀作痛；或胁胀头眩，寒热，或身痛，月经不调，或视物不明，筋脉拘急，面色青，小腹痛者。,nan,nan,nan,山茱萸肉、当归、五味子（炒，杵）、山药、黄耆（炒）、川芎、木瓜各15克，熟地黄、白术（炒）各3克，独活、酸枣仁（炒）各12克。,上药为末。,nan,nan,nan,nan,nan,每服15克，加大枣数枚，水煎服。,nan,nan
10005445,补肝散,补肝煎、补肝汤,nan,《准绳?类方》卷四引滑氏方,肝肾二经气血亏损，胁胀作痛，或胁胀头眩，寒热发热，或身痛经不调。,nan,nan,nan,山茱萸肉半两，当归半两，五味子（炒，杵）半两，山药半两，黄耆（炒）半两，川芎半两，木瓜半两，熟地黄（自制）1钱，白术（炒）1钱，独活4钱，酸枣仁（炒）4钱。,上为末。,nan,nan,nan,nan,nan,补肝煎（《不居集》上集卷二十四）、补肝汤（《医碥》卷七）。,nan,nan
10005462,补肝汤,nan,nan,《医学六要?治法汇》卷七,养血柔肝，活血调经。主肝血不足，头目眩晕，少寐，月经量少，以及血不养筋，肢体麻木，小腿转筋。,nan,nan,nan,当归、生地、芍药、川芎、酸枣仁、木瓜、甘草。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10005488,补宫汤,nan,nan,《郑氏家传女科万金方》卷一,主治妇人月水淋漓，日久不断，腹不作痛；兼治血淋、白浊。,nan,nan,nan,当归、白芍、 川芎、 熟地、 熟艾、 陈皮、 白术、 甘草、 阿胶、 地榆。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10005490,补宫汤,nan,nan,《女科万金方》,月水前寒热。,nan,nan,nan,当归、地榆、熟地、艾叶、川芎、白芷、阿胶。,nan,nan,nan,nan,nan,nan,水煎，徐徐而服。,nan,nan
10005491,补宫丸,nan,nan,《杨氏家藏方》卷十五,主治妇人诸虚不足，久不妊娠，骨热形羸，腹痛下利，崩漏带下。,nan,nan,nan,鹿角霜，白术，白茯苓（去皮），香白芷，白薇，山药，白芍药，牡蛎（煅），乌贼鱼骨各等分。,上药为细末，面糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，空腹时用温米饮送下。,nan,nan
10005545,补经汤,nan,nan,《女科切要》卷二,血癖，经行气血虚弱，血海寒冷，经水不调，心腹疼痛，带下如鱼脑或米泔，错杂不分，信期淋漓不止，面黄肌瘦，四肢无力，头晕眼花者。,nan,nan,nan,人参、白术、川芎、香附、当归、熟地、元胡、肉桂、吴萸、砂仁、茯神、沉香、阿胶、黄耆、小茴、陈皮、白芍。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10005572,补内当归丸,nan,nan,《内外科百病验方大全》卷一,月经过期，头昏目暗，小腹作痛，黄白带。喉中臭如鱼腥，恶心吐逆。,nan,nan,nan,当归1两，续断1两，白芷1两，阿胶1两，厚朴1两，茯苓1两，肉苁蓉（漂净，焙干）1两，蒲黄（炒黑）1两，萸黄1两，川芎8钱，熟地1两5钱，甘草5钱，干姜5钱，附子2钱。,炼蜜为丸。,nan,nan,nan,nan,nan,原书治上证，先服理经四物汤，后服本方。,nan,nan
10005594,补脾散,nan,nan,《一盘珠》卷六,妇人血亏经闭。,nan,nan,nan,黄耆2钱，当归2钱，白术2钱，枣仁1钱，远志肉1钱，茯神1钱，人参1钱，砂仁8分，甘草8分，芡实1钱半，川芎1钱半。,上为末。,nan,nan,nan,nan,nan,每服3钱，沸水调服。,nan,nan
10005625,补脾饮,nan,nan,《陈素庵妇科补解》卷一,大补脾胃。主治妇人脾胃虚，水谷减少，血无由生，始则经来少而色淡，后则闭绝不通，饮食,nan,nan,nan,白术、黄耆、茯苓、山药、广皮、当归、熟地、人参、香附、补骨脂、炙甘草。,nan,nan,nan,nan,nan,nan,nan,是方四君加黄耆、山药、甘草以补脾，加香附、广皮以运脾，加归、地以补左尺，补骨脂以补右尺。胃旺则能纳水谷，脾旺则能运水谷，血渐充足而经自应时而至。,nan
10005631,补气固经丸,nan,nan,《妇科玉尺》卷一,妇人气虚不能摄血，经水来而不止者。,nan,nan,nan,人参、炙草、茯苓、白术、黄耆、砂仁。,nan,nan,nan,nan,nan,nan,《妇科大略》本方用法：共为细末，炼蜜为丸。,nan,nan
10005688,补肾地黄汤,nan,nan,《陈素庵妇科补解》卷一,主治妇人阴虚经闭。,nan,nan,nan,熟地、麦冬、山药、黄柏、泽泻、山药、远志、茯神、丹皮、枣仁、元参、桑螵蛸、山萸肉、竹叶、龟版。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10005691,补肾地黄丸,nan,nan,《保命歌括》卷三十四,男子服之壮阳益精补肾。女子服之则月事以时下，能令有子，小儿服之能治胎禀怯弱之病。,nan,nan,nan,熟地黄（酒洗）8两（再蒸，焙干，取末，忌铁），山药（刮去赤皮）4两，茱萸（去核，取肉，焙干）4两，白茯苓（去筋膜）4两，巴戟（去心取肉）4两，肉苁蓉（酒洗，去外鳞，破去内白膜，晒干）2两，杜仲（去粗皮，切，盐水炒丝尽，取末）3两，川牛膝（去芦，酒洗，焙干）3两，芡实（取肉）3两，甘枸杞（焙）2两，远志（去芦取肉）2两。,上为极细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50丸，空心、食前温酒送下；盐汤亦可。,nan,nan
10005750,补肾养血汤,nan,nan,《中医症状鉴别诊断学》,温补肾阳，调理冲任。主治肾气亏损经闭。,nan,nan,nan,仙灵脾、仙茅、紫河车、女贞子、枸杞子、菟丝子、当归、白芍、党参、香附。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10005757,补肾种子方,nan,nan,《古今名方》引罗元恺方,补肾，益气，补血。主治子宫发育不良，月经不调或不排卵，不生育者。,nan,nan,nan,金樱子18-30g，菟丝子24g，党参24g，熟地24g，桑寄生30g，首乌30g，淫羊藿9g，枸杞15g，砂仁3g（后下）。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10005824,补心丹,nan,nan,《魏氏家藏方》卷二,心气不足，及妇人心血损耗，惊悸不宁，一切虚损；月事愆期，寒热难晓，及癫邪之状。,nan,nan,nan,真辰砂2钱半，雄黄2钱半（并别研，水飞），白附子1钱（狗牙者，炮，为末称）。,nan,nan,nan,nan,nan,nan,每服3粒，临卧人参汤送下。,nan,nan
10005876,补虚四物汤,nan,nan,《会约》卷十四,瘦人血虚，经水渐少，脉弱无神。,nan,nan,nan,当归3-5钱，川芎8分，熟地5-7钱，白芍（酒炒）1钱5分，山药2钱，枸杞2-3钱，黄耆（蜜炒）2钱，杜仲（盐炒）1钱半，肉桂1钱。,nan,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10006002,补阴丹,补阴丸,nan,《杨氏家藏方》卷十五,润肌体，悦颜色，调荣卫，逐风寒，进饮食。主治妇人百疾，或经候不匀，或崩漏不止，腰腿沉重，脐腹作痛，潮热往来，虚烦自汗，中满气短，呕哕不时，肢体酸疼，不思饮食，日渐瘦弱。,nan,nan,nan,熟干地黄（洗，焙）7两半，生干地黄7两半，白术5两，苍术5两（米泔浸1宿），藁本（去土）10两，牡丹皮10两，当归（洗，焙）10两，秦艽10两，细辛（去叶土）7两，蚕退纸（烧灰留性）7两，肉桂（去粗皮）8两，甘草（炙）6两半，大豆黄卷（焙干称，炒烟出）6两半，枳壳（麸炒，去瓤）6两，陈橘皮（去白）6两，羌活（去芦头）5两，香白芷5两，干姜（炮）5两，糯米3升（炒黑色，炒烟出），白茯苓（去皮）2两。,上为细末，炼蜜为丸，每1两作10丸。,nan,nan,nan,nan,nan,补阴丸（《女科百问》卷上）。,nan,nan
10006031,补阴益气煎,nan,nan,《医略六书》卷二十六,崩漏，气血两亏，清阳下陷，脉软弦微数者。,nan,nan,nan,生地5钱，人参1钱半，当归3钱（醋炒），升麻3分（醋炒），山药3钱（炒），柴胡5分（醋炒），炙草8分，陈皮1钱半。,nan,nan,nan,nan,nan,nan,炒黑荷叶1张，水煎，去滓温服。,气血两亏，清阳下陷而血不归经，故崩而且漏，不能遽止焉。生地滋阴壮水，力能凉血止血；人参扶元补气，又能举陷升阳；山药补脾益阴；当归养血归经；升麻升阳明清气；柴胡升少阳清气；陈皮利气和中；炙草缓中和胃也；佐炒黑荷叶者，亦升阳止血之意。水煎温服，使血气内充，则脾胃受荫而血自归经。,nan
