序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10009608,葱豉安胎汤,nan,nan,《外台秘要》卷三十三引《删繁方》,养血安胎。主治妇人怀妊，胎动不安。,nan,nan,nan,"香豉27克（熬）,葱白（切）27克 ,阿胶6克（炙）。",nan,nan,nan,nan,nan,nan,上三味，切。以水600毫升，煮前二物，取200毫升，去滓，下阿胶，更煎至胶烊化。一日一夜可服三四剂。,nan,nan
10009616,葱豉汤,nan,nan,《圣济总录》卷一九O,妊娠伤寒头痛。,nan,nan,nan,豉1合，葱白1握（去须，切），生姜1两（切）。,nan,nan,nan,nan,nan,nan,上以水1大盏，煮至6分，去滓，分2服。,nan,nan
10009622,葱豉汤,nan,nan,《圣济总录》卷二十二,疫疠病始得之，头疼壮热。妊娠七月，伤寒壮热，赤斑变为黑斑，溺血。,nan,nan,nan,葱白2茎（细切），豉1合，蜀椒49粒（去目并闭口，炒出汗）。,上为粗末。,nan,nan,nan,nan,nan,以水3盏，煎至2盏，去滓，顿热服。汗出愈，未愈更煎服。,nan,nan
10009638,葱胶汤,nan,nan,《圣济总录》卷一五七,妊娠大便不通；产后大小便不通。,nan,nan,nan,葱白1茎（切），牛皮胶2片（大者，捶碎）。,nan,nan,nan,nan,nan,nan,上用水1盏半，煎令胶烊尽，去滓顿服。,nan,nan
10009680,葱粥,nan,nan,《圣济总录》卷一九O,妊娠数月未满损动，及产后血运。伤风。,nan,nan,nan,葱3茎，糯米3合。,nan,nan,nan,nan,nan,nan,上以葱煮糯米粥食之。,nan,nan
10009724,催生安胎救命散,nan,nan,《卫生家宝产科备要》卷六,产难，死胎在腹，死血冲心，血山崩，产后一切血疾。,nan,nan,nan,乌药4两（别用醋炒黄色），前胡半两（拣净），菊花1两（去梗），蓬莪术2两（炮，乘热锉碎），当归半两（去芦须，洗，切，焙）。,上锉，用好米醋炒干为度，同为末，用新瓷罐收，勿令失气味。,nan,nan,nan,nan,nan,如死胎在腹，每服3钱，用炒姜豆淋酒调下，连进3服，立下；死血冲心，每服2钱，用炒姜豆淋酒调下，入童子小便半盏；安胎，每服1钱，用热酒调下；血山崩，每服1钱，用热酒调下；寻常催生；每服3钱，用炒姜豆淋酒调下，只1-2服，立生。,nan,nan
10009725,催生萆豆膏,nan,nan,《产宝诸方》,难产，救不可者。,nan,nan,nan,萆麻4粒（去皮），巴豆2粒（去皮）。,上烂研。,nan,nan,nan,nan,nan,贴脐中。才产后便去之，以蛤粉扑脐中。,nan,nan
10009729,催生丹,nan,nan,《圣惠》卷七十七,难产。,nan,nan,nan,金箔30片，银箔30片，麝香1钱，朱砂半两（细研）。,上为细粉，以腊月兔脑髓和丸，如梧桐子大。,nan,nan,nan,nan,nan,《普济方》本方用木香汤送下。,nan,nan
10009730,催生丹,催生汤,nan,《产育宝庆集》卷上,胎死腹中，或产母气乏蒌顿，产道干涩。产妇阵疏难产，经2-3日不生。,nan,nan,nan,苍术（米泔浸）2两，桔梗1两，陈皮6钱，白芷3钱，桂心3钱，甘草（炙）3钱，当归2两，川乌头（炮，去皮尖）2两，干姜（炮）2两，厚朴（制）2两，南星（炮）2两，附子（炮，去皮脐）2两，半夏（汤洗7次）2两，茯苓2两，芍药2两，杏仁（炒，去皮尖）2钱5分，阿胶（面炒）2钱5分，川芎1钱半，枳壳（面炒）4钱，南木香1钱。,上为末。,nan,nan,nan,nan,nan,催生汤（《三因》卷十七）。,nan,nan
10009731,催生丹,nan,nan,《普济方》卷三五七,催生。主治难产。,nan,nan,nan,兔脑2个，通明乳香2两（碎）。,上腊月内取头中髓，涂于纸上，令吹干，通明乳香入前干兔头髓，同研，须腊月修合，以猪肉和丸，如鸡头子大，用纸袋盛贮，透风悬。,nan,nan,nan,nan,nan,每服1丸，醋汤送下，良久未产，更用冷酒下1丸，即产。,nan,nan
10009733,催生丹,nan,nan,《文堂集验方》卷三,难产及横生倒产。,nan,nan,nan,车前子2钱。,上为末。,nan,nan,nan,nan,nan,酒调服即下；不饮酒者，水调服。,nan,nan
10009738,催生膏,nan,nan,《理瀹》,安神息力以催生。如生产尚早，亦能安胎。主治难产，数日不安，及交骨不开者。,nan,nan,nan,大龟1个（要板黑者为佳，黄色者不佳，约2-3斤，愈大愈妙。用小磨麻油浸数日，熬枯去滓，再将油炼老，下炒黄丹收，加炒铅粉4两，搅匀）。,临用以黏3钱摊皮纸上，令产妇平身安睡，贴膏脐上，外加敷药：车前子2两，川芎、全当归各1两，冬葵子7钱，枳壳、白芷、半夏、白蔹各4钱，共研末，入榆面3两，益元散2两，和匀。,nan,nan,nan,nan,nan,每用1两，以姜葱汁、陈酒、醋调敷；胞干，用炼猪油调；夏天天热，用麻油、白蜜、鸡清调敷。如下死胎，加附子、官桂。睡醒自生。,nan,nan
10009740,催生滑胎散,nan,nan,《博济》卷四,催生滑胎。主,nan,nan,nan,槐子（炒）、麦糵（炒）、贝母（炒）、滑石、当归（炒）。,上为细末。,nan,nan,nan,nan,nan,每服2钱，于未产月10日前，每日空心用温酒送下。,nan,nan
10009741,催生滑胎汤,nan,nan,《墨宝斋集验方》卷上,令孕妇易生。,nan,nan,nan,当归1钱，川芎6分，甘草3分，白茯苓7分，枳壳6分，紫苏6分，滑石6分，益母草3钱，木通5分，大腹皮8分。,nan,nan,nan,nan,nan,nan,水1钟，煎8分，不拘时服，将产时用。,nan,nan
10009744,催生立应散,nan,nan,《古今医鉴》卷十二,难产及横生逆产。临产胞浆先破，产门干涩，致窍闭难产，脉弦涩。,nan,nan,nan,车前子1两，当归1两，冬葵子3钱，牛膝2钱，白芷3钱，大腹皮2钱，枳壳2钱，川芎2钱，白芍1钱。,上锉。,nan,nan,nan,nan,nan,水煎熟，入酒少许服之。,《医略六书》：方内车前子清降通闭，冬葵子滑胎利产，香白芷开泄阳明，大腹皮疏利逆气，当归养血脉润胎，枳壳破滞逆泻气，川芎行血中之气，白芍敛阴中之血，牛膝逐胎下行以易产。为散，入酒煎，使血液内充，则滞气亦化，而沟满渠通窍道润泽，何有难产之患，乃致横生逆下哉。,nan
10009745,催生如圣散,催生独圣散、催生为全散,nan,《医方类聚》卷二二八引《局方》,胎脏干涩，难产痛剧，或胎死不下。,nan,nan,nan,黄蜀葵花不拘多少（焙干）。,上为末。,nan,nan,nan,nan,nan,催生独圣散（《丹溪心法》卷五）、催生为全散（《宋氏女科》）。,nan,nan
10009746,催生如圣散,nan,nan,《郑氏家传妇科万金方》卷三,难产。,nan,nan,nan,当归、川芎、大腹皮、枳壳、白芷。,nan,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10009747,催生如圣散,nan,nan,《胎产良方》,难产。,nan,nan,nan,车前6分，当归1钱，秦艽1钱，川牛膝8分，白芷6分，大腹皮6分，枳壳（炒）6分，川芎6分，芍药（炒）6分。,nan,nan,nan,nan,nan,nan,黄酒为引，水煎服。,nan,nan
10009748,催生如圣汤,nan,nan,《宋氏女科》,妊妇欲产，痛阵尚疏，经2-3日不生，或产母气乏蒌顿，产道干涩，致令难产；及胎死不下者。,nan,nan,nan,苍术、枳壳、桔梗、陈皮、芍药、白芷、川芎、当归、肉桂、半夏、甘草、干姜、厚朴、木香、杏仁、茯神。,nan,nan,nan,nan,nan,nan,上加生姜3片，大枣3枚，顺流水煎服。才觉腹痛，但破水后，即可服此药。,nan,nan
10009749,催生如圣丸,nan,nan,《卫生家宝产科备要》卷六,难产，横生倒产。,nan,nan,nan,乳香（好明净者，研如粉）。,上以生猪心血和丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，觉腹痛时浓煎茅香汤送下，嚼破服。端午合。,nan,nan
10009752,催生如意散,nan,nan,《陈素庵妇科补解》卷四,行气滑胎催生。主治妊妇本质强壮，奉养太过，起居安逸，绝无忧劳者。,nan,nan,nan,当归（量人酌用）、川芎（量人酌用），冬葵子1钱，车前子1钱，肉桂（夏月不用，冬月8分，春秋6分），丁香5分，滑石2钱，红花1钱，乌药1钱，生芝麻2钱，黄杨头7个，枳壳1钱半（虚人减半）。,nan,nan,nan,nan,nan,nan,nan,是方用桂、丁辛热以行血破血；乌药，红花以行血顺气，通其壅滞；枳壳以宽肠；冬葵、滑石、芝麻以滑胎；车前利气，芎、归乃佛手散也，虚人难产则倍加大剂，以助行血气。,nan
10009753,催生如意散,nan,nan,《陈素庵妇科补解》卷三,催生保产。主治妊娠身居富贵，口厌肥甘，忧乐不常，饮食不节，饱则即卧，贪闲久坐，血多饮溢，气壅痰生，致令胞胎肥厚，或偏，或侧，任其横仰，腹皮宽胀，行动艰难，临期难产，致有不测。,nan,nan,nan,官桂、甘草、川芎、白芷、陈皮、赤芍、当归、木香、厚朴、南星、车前、葵子、百草霜、枳壳、麻黄、益母草。,nan,nan,nan,nan,nan,nan,nan,方中官桂行血；甘草补中瘦胎散中，用此为佐；川芎配归补血，但随众药则行；白芷芳香通窍；陈皮利膈，赤芍破气血瘀；当归同芎、桂补中有行；木香通利三焦；厚朴利气开结；南星痰盛可用；车前利水滑胎；葵子滑胎；百草霜辛温行血；枳壳瘦胎。又补按：此方芎、归、益母草、甘草以养胎；陈、芍、香、朴以顺气，使开结疏通；南星、白芷祛痰利窍；车前、冬葵以滑胎；枳壳宽肠；官桂、百草霜辛温行血；麻黄开腠泻肺，因宜酌用。,nan
10009754,催生乳香丸,乳朱丸,nan,《医方类聚》卷二二九引《琐碎录》,产难，亦治倒产。,nan,nan,nan,乳香（以蛤粉略炒，不得焦，但软为候，俟冷去粉，就乳钵内，面东顺手归怀研细）。,上取猪心血滴为丸，面西出手研搜丸，如鸡子头大，朱砂为衣，以红纱袋盛，挂于房门上。,nan,nan,nan,nan,nan,乳朱丸（《医方类聚》卷二二九引《胎产救急方》）。,nan,nan
10009755,催生散,nan,nan,《圣惠》卷七十七,难产。,nan,nan,nan,牵牛子1两（微炒），禹余粮1分（烧，醋淬3遍）。,上为细散。,nan,nan,nan,nan,nan,每服2钱，煎榆白皮汤调下，宜频服。,nan,nan
10009756,催生散,nan,nan,《回春》卷六,难产并胞衣不下。,nan,nan,nan,白芷、伏龙肝、百草霜、滑石各等分，甘草减半。,上为细末。,nan,nan,nan,nan,nan,用芎、归汤入酒、童便各少许，调前末服之。2次立效。,nan,nan
10009758,催生散,三退散、三脱散,nan,《丹溪心法附余》卷二十一,怀孕不曾行动，舒伸忍痛，曲身而卧，故子在腹中不能转动，致有横逆难产，甚则子死腹中。,nan,nan,nan,蛇蜕1条，蝉蜕2-7个，人退（即男子头发）1团（如鸡蛋大）。,上俱烧为末。,nan,nan,nan,nan,nan,三退散（《医学入门》卷八）、三脱散（《胎产秘书》卷上）。,nan,nan
10009759,催生散,催生神应黑散,nan,《丹溪心法》卷五,难产。难产因坐草太早，努力过多，或已破水血干者，及月水不调，崩漏。,nan,nan,nan,白芷（灰）、百草霜、滑石。,上为末。,nan,nan,nan,nan,nan,催生神应黑散（《宋氏女科》）。《灵验良方汇编》本方用各等分，为末。每服二钱，煎芎归汤送下。,nan,nan
10009762,催生散,nan,nan,《青囊秘传》,难产。,nan,nan,nan,半夏（姜制）、白及（生，晒干，研）。,上为细末。,nan,nan,nan,nan,nan,难产，1-2日不下，每服3分，陈酒送下；3-4日不下或横倒产，每服6分；5-6日不下，产母危在顷刻，或儿已死腹中，或儿被稳婆手伤，骨肉断于腹中，每服9分，皆用陈酒调冲服。,nan,nan
10009763,催生神妙乳珠丹,神妙乳砂丹,nan,《妇人良方》卷十七,催生。主治难产。胞浆先破，恶水来多，胎干不得卧，或胎横逆不顺，及胎死不下，或胎下胞衣未下。,nan,nan,nan,乳香（细研）。,上以猪心血为丸，如梧桐子大，朱砂为衣，晒干。,nan,nan,nan,nan,nan,神妙乳砂丹（《校注妇人良方》卷十七）。本方方名，《玉机微义》引作“催生乳香膏”、“乳朱丹”，《本草纲目》引作“开骨膏”。,nan,nan
10009767,催生神效圣功散,nan,nan,《卫生家宝产科备要》卷六,催生，滑胎易生。,nan,nan,nan,榆白皮（取深大根，剖去赤皮，取粉红色者，去心，薄切，焙干）1两，滑石1两，没药半钱（研），当归1分（去芦，洗，切），朱砂半钱（别研）。,上为细末，次入朱砂，再研和匀。,nan,nan,nan,nan,nan,每服2大钱，水7分盏，煎2-3沸；及九个月以来，方可服。如临产觉阵痛，亦依前法服。,nan,nan
10009771,催生顺气饮,nan,nan,《陈素庵妇科补解》卷四,理气活血，催生滑胎。主治妇人气郁，临产之时胎上逼心，昏晕不省人事；或胞浆先下，子道干涩，儿难转身。,nan,nan,nan,当归、川芎、肉桂、木香、乌药、广皮、枳壳、冬葵子、红花、车前子、生芝麻。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10009775,催生汤,nan,nan,《得效》卷十四,妊娠欲产，痛阵尚疏，难产经2-3日不生，胎死腹中，或产母气乏萎顿，产道干涩。,nan,nan,nan,苍术2两（米泔浸洗，切，焙黄色），小原枳壳（麸炒，去瓤）1两，白桔梗1两，薄陈皮（去白）1两，杨芍药1两，川白芷1两，大川芎1两，大当归（去尾）1两，交趾桂（去粗皮，不见火）5钱，半夏（汤洗）5钱，粉草5钱，麻黄（去节）5钱，军姜（去皮）5钱，厚朴（去粗皮，姜汁炒）5钱，南木香（不见火）5钱，杏仁（去皮尖，别研）5钱，白茯苓5钱。,上为末。,nan,nan,nan,nan,nan,每服2钱，顺流水温暖调下；若觉热闷，白蜜汤送下，或锉散，入真米醋1合煎服。才觉痛密，破水后便可服。,方内用杨芍药、肉桂能开通子宫，其余药皆助气之盛，关窍自通；麻黄内通阳气，阳气盛则血行，血行则产矣，外却寒邪，去积聚，皆得其宜，寒月用之，甚为的当。,nan
10009776,催生汤,nan,nan,《回春》卷六,难产。血实产难，脉紧涩滞者。,nan,nan,nan,桃仁（炒，去皮）1钱，赤芍1钱，牡丹皮（净）1钱，白茯苓（去皮）1钱，官桂1钱。,上锉1剂。,nan,nan,nan,nan,nan,水煎，热服。候产母腹痛、腰痛，见胞浆水下者方可服。,nan,nan
10009779,催生饮,nan,nan,《回春》卷六,燥涩紧敛，生产难者。临产血亏气滞，不能荣润其胎，故生产艰难，脉涩滞者。,nan,nan,nan,当归、川芎、大腹皮（洗）、枳壳（麸炒）、白芷各等分。,上锉1剂。,nan,nan,nan,nan,nan,水煎，温服。,《医略六书》：方中当归养血，以荣胎气；川芎活血，以行血气；白芷通经散滞；枳壳泻滞化气；大腹皮泻滞气，以推送胎元。水煎温服，使血活气行，则胎元运动而无阻遏之患，何致生产艰难不顺哉！,nan
10009780,催生柞木饮,催生柞木叶饮、催生柞木饮子、柞木饮、催生神柞散、柞木饮子、催生神柞饮,nan,《本草纲目》卷三十六引《产宝》,妇人难产。妇人横产倒生，死胎在腹，胀烂不出。,nan,nan,nan,大柞木枝1大握（长1尺，洗净），大甘草5寸（并寸折）。,nan,nan,nan,nan,nan,nan,催生柞木叶饮（《圣济总录》卷一五九）、催生柞木饮子（《妇人良方》卷十七）、柞木饮（《回春》卷六）、催生神柞散（《寿世保元》卷七）、柞木饮子（《济阴纲目》卷十）、催生神柞饮（《大生要旨》卷三）。方中柞木枝，《圣济总录》用柞术叶一把（并细枝，锉）。,nan,nan
10009847,达生丹,nan,nan,《北京市中药成方选集》,调经益气，养血安胎。主妇人气虚血亏，胎动不安，经期不准，胸满腹胀，腰疼腿酸。,nan,nan,nan,当归3钱，青皮子3钱，阿胶（炒珠）3钱，沉香3钱，山药3钱，川芎3钱，菟丝子3钱，熟地3钱，黄芩2钱，于术2钱，川贝母2钱，艾炭2钱，杜仲炭2钱，续断2钱，麦冬2钱，橘皮2钱，芥穗2钱，厚朴（炙）2钱，枳壳（炒）2钱，羌活1钱5分，生黄耆1钱5分，砂仁1钱5分，甘草1钱5分，木香1钱5分，人参（去芦）6钱，茯苓4钱，杭芍4钱，鹿茸（去毛）1两，龙涎香1钱，苏叶1钱。,上为细末，炼蜜为丸，重2钱，蜡皮封固。,nan,nan,nan,nan,nan,每服2丸，温开水送下，日2次。,nan,nan
10009849,达生汤,nan,nan,《奇方类编》卷下,滑胎易产。,nan,nan,nan,当归2钱5分（酒洗），川芎6分，益母草1钱（忌铁器），车前子5分（炒，研末），甘草3分（炙），冬葵子1钱（炒，研末），白术1钱（米泔水浸，炒），大腹皮（滚水洗数次）4分，牛膝6分（酒浸1宿），枳壳5分（麸炒），木香3分（另磨），生姜1片。,nan,nan,nan,nan,nan,nan,水煎，食远服。怀孕至8-9月之后，连服数贴。腹痛，加白芷5分，沉香5分。,nan,nan
