序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10013950,夺魄散,夺魂散,nan,《产育宝庆》,妇人产后虚肿喘促。,nan,nan,nan,生姜（取汁）3两，白面3两，半夏7个（汤洗去滑）。,上以生姜汁搜面，裹半夏为七饼子，炙焦熟，为未。,nan,nan,nan,nan,nan,夺魂散（《三因》卷十七）。,1.《济阴纲目》：此方甚奇，大概中宫有湿痰留积，致小便不利者宜之，犹服二陈汤能使大便润，而小便长也。2.《医略六书》：产后寒痰积饮，留滞中宫而气道闭涩，故小便不利，胸腹肿满焉。半夏醒脾燥湿以化痰，姜汁温胃散寒以涤饮；面灰消溶滞气以和脾胃也。为散饮调，使痰消饮化，则胃调和而气道清利，小便无不畅快，何肿满之有哉。,nan
10013952,夺天造化丸,nan,nan,《饲鹤亭集方》,调理气血。主治五劳七伤，九种心痛，诸般饱胀，胸膈肚痛，虚浮肿胀，内伤脱力，跌打损伤，行走气喘，遍身疼痛，精滑阳痿，肠红痞塞，面黄腰痛，妇女砂淋，白浊淫带，经水不调，产后恶露不尽，小儿疳膨食积。,nan,nan,nan,针砂（煅）3两，大麦粉3两，红花1两，木香1两，泽泻1两，当归1两，赤芍1两，生地1两，牛膝1两，苏子1两，麦冬1两，川贝1两，陈皮1两，枳壳1两，香附1两，山楂1两，神曲1两，青皮1两，丹皮1两，地骨皮1两，五加皮1两，秦艽1两，川芎1两，乌药1两，玄胡1两，木通1两。,上为末，泛丸。,nan,nan,nan,nan,nan,每服3钱，开水送下。,nan,nan
10014025,儿枕散,nan,nan,《郑氏家传女科万金方》卷四,主治产后恶露不行，儿枕痛。,nan,nan,nan,乌药，香附（盐水炒），红花，丹皮，赤芍官挂，干姜（炒黑），陈皮，姜黄，元胡，桃仁（或加山楂、归尾、川芎、甘草、熟地）。,上研为散。,nan,nan,nan,nan,nan,每服6～9克，水煎服。,nan,nan
10014262,二灰散,nan,nan,《圣济总录》卷一六六,产后乳汁不泄，结滞不消，热肿。,nan,nan,nan,蔓荆实（烧存性）1两、皂荚刺（烧存性）1两。,上锉散。,nan,nan,nan,nan,nan,《普济方》有麝香半钱。,nan,nan
10014264,二茴散,nan,nan,《陈素庵妇科补解》卷五,产后腰痛。,nan,nan,nan,白术2钱（淡姜汁炒，再用面炒），杜仲1钱5分，川断1钱5分，远志1钱5分，牛膝1钱，大茴香5分，小茴香5分，当归1钱5分，川芎1钱，熟地2钱，独活1钱，山药1钱5分，木香5分，红花5分，骨脂1钱5分。,nan,nan,nan,nan,nan,nan,nan,白术利腰脐间血、止痛，杜仲、破故纸、山药、远志温补两尺，芎、归、熟地补血，独活祛下焦风湿，木香行三焦滞气，红花祛瘀，大、小茴香配牛膝以引腰下部也。,nan
10014272,二加生化汤,nan,nan,《女科秘要》卷六,产后气短，痰嗽声重，汗出。,nan,nan,nan,川芎1钱，当归3钱，炙甘草4分，杏仁10粒，枣仁（炒）1钱，桔梗4分，人参2钱，半夏1钱。,nan,nan,nan,nan,nan,nan,凡产后气血虚脱，汗多，气喘气短，出言懒倦之甚，速服上方外，须用醋炭以防晕。,nan,nan
10014375,二母散,二母汤（《万氏女科》卷三）。,nan,《妇人大全良方》卷二十二,主治产后恶露上攻，流入肺经，咳嗽痰喘，或觉腹痛者。,nan,nan,nan,知母，贝母，白茯苓，人参各15克，桃仁，杏仁（并生用，去皮、尖）各7.5克。,上药研为细末。,nan,nan,nan,nan,nan,每服9克，用水225毫升，煎至180毫升，不拘时温服。如觉腹统痛亦服之，立有神效。,nan,nan
10014378,二母散,知母散、二母汤、知母饮,nan,《袖珍》卷四引《圣惠》,产后恶露上攻，留入于肺经，咳嗽，如伤风痰嗽，用寻常伤风药不效者。,nan,nan,nan,知母5分，贝母5分，白茯苓5分，人参5分，桃仁1分，杏仁（并生用，去皮尖）1分。,nan,nan,nan,nan,nan,nan,知母散（《校注妇人良方》卷二十二）、二母汤（《万氏女科》卷三）、知母饮（《准绳?女科》卷五）。,nan,nan
10014386,二母汤,nan,nan,《陈素庵妇科补解》卷五,补养心血，兼祛外邪。主治产后咳嗽，因血虚而气独盛，必生内热，热入肺，兼感风冷外邪致咳嗽者。,nan,nan,nan,知母、贝母、人参、杏仁、桔梗、甘草、前胡、五味、荆芥、归须、生地、陈皮、蒲黄、桃仁、葱白、枇杷叶。,nan,nan,nan,nan,nan,nan,nan,是方人参、甘草甘温以益肺气；归、地、知母以滋肺血；贝、杏、前、桔以清肺气，润肺燥；五味子以敛肺气；陈皮以利肺气；枇杷叶以降肺中逆气；荆芥、葱白以散风；桃仁、蒲黄以行未尽之瘀血，皆止嗽之功也。,nan
10014463,二圣大宝琥珀散,nan,nan,《妇人良方》卷二,妇人血海不调，膈气，不孕；产后胞衣不下，瘀血犯心，眼见鬼神。,nan,nan,nan,生地黄1斤，生姜1斤（二味各研取自然汁，将地黄汁炒生姜滓，姜汁炒地黄滓，各稍干，焙为细末），当归1两，川芎1两，牡丹皮1两，芍药1两，莪术1两，蒲黄1两，香白芷1两，羌活（八味各炒）1两，桂心（不见火）1两，熟地黄（炒）1两。,上为细末，于瓷盆内收之。,nan,nan,nan,nan,nan,妇人冷气痛，并血海不调，膈气，炒姜、酒下2钱；产后胞衣不下，暖酒调下2钱；产妇临月，每日3次，则滑胎易产，温酒调2钱；产后血犯心，眼见鬼神，用童便半盏、酒半盏同煎，调2钱；一生无子者，久服则有孕。此药治妇人百病，空心，日午食前，每日2次。产后百病，并暖酒调下。,nan,nan
10014481,二圣散,nan,nan,《鸡峰》卷十六,妇人产后血上攻，迷闷不醒人事。,nan,nan,nan,当归、五灵脂各等分。,上为细末。,nan,nan,nan,nan,nan,每服1-2钱，以酒、童便各半盏调服，不拘时候。,nan,nan
10014511,二十四味万灵丸,nan,nan,《博济》卷四,妇人产前产后诸疾，并36种冷血风气等病。,nan,nan,nan,人参半两，茯苓3分（去皮），当归半两，官桂（去皮）半两，吴白芷半两，细辛半两，木香半两，牛膝半两，左山寒水石半两，藁本半两，麻黄（去节）半两，甘草（炙）半两，兰香菜（如无菜，只用子亦得）半两，防风附子（炮）半两，蝉蜕半两（去土），芍药3分，牡丹皮3分，马鸣退1两（炙），沉香1分，石茱萸1分。,上为细末，炼蜜为丸，如弹子大。,nan,nan,nan,nan,nan,每日空心用酒化服1丸。若死在腹中，不过3丸，生下死胎；生衣不出，1丸便出；产后腹内绞痛，绕脐下如刀刺者，1丸便止；产前产后赤白痢，并带下及呕逆，心气烦满，服1丸立愈；如怀胎入产月，但1日1服，至生产时，不觉痛；产前伤寒中风，体如板者，用热煎麻黄汤送下1丸，立止。,nan,nan
10014513,二十四制清宁丸,nan,nan,《全国中药成药处方集》（杭州方）,脏腑积热，湿热秽毒，眼目赤肿，郁热头痛，咽痛牙痛，口鼻热疮，食积腹痛，湿热黄疸，痢疾初起，里急后重，淋浊涩痛，疮肿热毒，以及妇人经水不调，产后瘀血作痛。,nan,nan,nan,锦纹大黄（酒拌，蒸3日，晒干）、鲜桑叶、鲜侧柏叶、鲜桃叶、鲜槐树叶。,nan,nan,nan,nan,nan,nan,四味鲜叶垫蒸底，蒸透取出晒干，每大黄1斤，后药各用7钱。1次用藕汁，2次用甘蔗汁，3次用赤苓汤，4次用泽泻汤，5次用猪苓汤，6次用鲜车前子汤，7次用川黄柏汤，8次用川朴汤，9次用炒白术汤，10次用薄荷汤，11次用米仁汤，12次用当归汤，13次用韭菜汁，14次用牡丹皮汤，15次用木通汤，16次用川石斛汤，17次用连翘汤，18次用陈皮汤，19次用半夏地骨皮汤，22次用玄参汤，23次用知母汤，24次用甘草汤。以上每次均拌蒸透，晒干，研为细末，用黄牛乳、梨汁、陈酒和蜜、水泛丸。每服2至3钱，小儿减半，开水送下。,nan,nan
10014532,二术四神丸,nan,nan,《陈素庵妇科补解》卷五,温肾健脾，兼消食。主治产后血气虚损，饮食不能运化，或受风冷以致泄泻，甚则腹痛。,nan,nan,nan,苍术（泔浸）1两，白术（土炒）2两，补骨脂（盐水拌炒）1两5钱，吴茱萸（汤泡去沫）5钱，厚朴（姜汁制）1两，广皮1两，神曲2两。,姜汁调前药，面糊为丸。,nan,nan,nan,nan,nan,每服3钱，空心砂仁汤送下，1日2次。,脾气虚弱，不能运化水谷，命门火衰，不能蒸腐水谷，加以风冷外袭，故泄泻也。补火以生土，扶土以制水，则泻自止。方中骨脂辛温补右尺；二术补脾，土恶湿而喜燥，故用术以祛湿止泄；茱萸温经散寒；陈、朴、神曲消食运气。,nan
10014581,二仙丹,nan,nan,《会约》卷十五,产妇败血闭塞水沟，小便不通。,nan,nan,nan,瞿麦4钱，蒲黄2钱。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10014617,二香散,nan,nan,《医学心悟》卷五,散寒消食。主治产后外感风寒，内伤饮食，心腹疼痛，口鼻气冷，吞酸满闷者。,nan,nan,nan,砂仁，木香，黑姜，陈皮，炙甘车各30克，香附90克（姜汁炒）。,共为末。,nan,nan,nan,nan,nan,每服6克，生姜汤调下。,nan,nan
10014654,二宜散,nan,nan,《良朋汇集》卷五,胎前产后诸病。,nan,nan,nan,茯苓3钱，黄柏3钱，黄芩3钱，枳壳3钱，甘草3钱，甘菊3钱，熟地5钱，柴胡1钱。,nan,nan,nan,nan,nan,nan,上(口父)咀。水煎服。,nan,nan
10014682,二子饮,nan,nan,《寿世保元》卷七,产后郁冒汗多，大便闭；老人、诸虚人风闭。,nan,nan,nan,苏子半合，火麻子（去壳）半合。,nan,nan,nan,nan,nan,nan,拣净洗，研极细，用水再研，取汁1杯，分3次煮粥食之。,nan,nan
10014727,发灰汤,nan,nan,《圣济总录》卷一六五,产后小便不通。,nan,nan,nan,乱发（烧灰）1两，车前子1两，大黄（锉，炒）1两，桂（去粗皮）1两，当归（切，焙）1两，滑石1两，冬瓜子5合，木通（锉）1两半。,上为粗末。,nan,nan,nan,nan,nan,每服3钱匕，水1盏，煎7分，去滓温服，日2夜1。,nan,nan
10014754,法炼红花散,nan,nan,《普济方》卷三一一,从高坠下，腹心瘀血，及妇人月水不匀，产后诸疾，血晕闷绝，或狂语者。,nan,nan,nan,红蓝花10两，好醋2升。,上以蓝花浸醋中2宿，漉出，火焙干，又入醋焙干，以醋尽为度，焙干为末。,nan,nan,nan,nan,nan,每服3钱，用童子便调下，1日3次。,nan,nan
10014915,燔葱散,nan,nan,《局方》卷三（新添诸局经验秘方）,脾胃虚冷，攻筑心腹，连胁肋刺痛，胸膈痞闷，背膊连项拘急疼痛，不思饮食，时或呕逆，霍乱转筋，腹冷泄泻，膀胱气刺，小肠及外肾肿痛；及治妇人血气攻刺，症瘕块硬，带下赤白，或发寒热，胎前产后恶血不止，脐腹疼痛；一切虚冷，不思饮食。,nan,nan,nan,延胡索3两，苍术（米泔浸1宿，去皮）半斤，甘草莪术6两，三棱（煨）6两，青皮（去白）6两，丁皮4两，缩砂（去皮）4两，槟榔4两，肉桂（去粗皮）2两，干姜（炮）2两。,上为末。,nan,nan,nan,nan,nan,每服2钱，水1盏，连根葱白1茎，煎7分，空心、食前稍热服。,nan,nan
10014942,返魂神白散,返魂散,nan,《博济》卷五,打扑伤损及伤中；妇人产后血晕。,nan,nan,nan,花蕊石5斤（捶碎、如皂子大），硫黄6两（捶碎，如皂子大）。,上用瓷盆子一个，先入蕊石一层，次入硫黄一层，重重铺尽，上用鸭舌草盖之，赤石脂和涂盒子口缝，又用盐泥固济，勿令有小缝纹，用新砖一块，上安盒子，用炭火2斤煅之，耗及三分，渐渐去之，取出盒子，地坑内埋一宿，细研为末。,nan,nan,nan,nan,nan,返魂散（《鸡峰》卷二十二）。方中硫黄用量原缺，据《鸡峰》补。,nan,nan
10014944,返魂汤,nan,nan,《简明医彀》卷三,妇人血逆卒厥，并产后血厥，昏晕目闭，口噤者。,nan,nan,nan,当归（酒洗）、川芎、肉桂、干姜（炮）、赤芍药、甘草、黑豆（炒、去壳）、紫苏各等分。,nan,nan,nan,nan,nan,nan,水煎服；或为细末，每服2钱，酒调下。,nan,nan
10014956,返元汤,nan,nan,《简明医彀》卷七,产后恶露上逆，神昏不省，二便不通，脉洪。,nan,nan,nan,当归5钱，川芎3钱，五灵脂钱半，桃仁钱半，大黄2钱，芍药1钱，肉桂6分，人参5分。,nan,nan,nan,nan,nan,nan,水煎，加童便、沙糖、酒送服。,nan,nan
10014990,防风赤芍汤,nan,nan,《医略六书》卷三十,产后瘀血内滞，湿热不化，下注而致脚气，足胫红肿疼痛不止，脉数涩大者。,nan,nan,nan,双防己2两，木防己3两，赤芍药1两半，秦艽肉2两，苡米仁5两，宣木瓜3两，川续断3两（酒炒），杜牛膝3两（酒炒）。,上为散。,nan,nan,nan,nan,nan,每服3钱，水煎，去滓温服。,汉防己泻血分湿热，木防己散血分风邪，赤芍破瘀血以通经，米仁渗湿热以除痹，秦艽通肌活血，木瓜醒脾舒筋，续断续经脉，牛膝利血脉也。为散水煎，使瘀血消散，则湿热自化而经脉清和，何红肿疼痛之不退哉。,nan
10014996,防风当归散,防风当归汤、防风当归饮,nan,《此事难知》,祛风养血。主治发汗过多，发热头面摇，卒口噤，背反张者，太阳兼阳明及产后痉。,nan,nan,nan,防风1两，当归1两，川芎1两，地黄1两。,上锉。,nan,nan,nan,nan,nan,防风当归汤（《医学正传》卷五）、防风当归饮（《证治汇补》卷三）。,nan,nan
10015014,防风葛根汤,nan,nan,《普济方》卷三五一,产后风虚，头目痛，语言时僻。,nan,nan,nan,防风8分，甘葛8分，茯苓8分，麦门冬（去心）8分，芍药6分，黄芩6分，犀角4分，甘草3两。,nan,nan,nan,nan,nan,nan,以水2升，煎取7合，分为2服。,nan,nan
10015035,防风酒,nan,nan,《千金》卷三,产后中风。,nan,nan,nan,防风1斤，独活1斤，女萎2两，桂心2两，茵芋1两，石斛5两。,nan,nan,nan,nan,nan,nan,以酒2斗，渍3宿。初服1合，稍加至3-4合，每日3次。,nan,nan
10015122,防风丸,nan,nan,方出《千金》卷三，名见《普济方》卷三五二,产后劳损，无子，阴中冷汁溢出。子门闭，积年不愈，身体寒冷。,nan,nan,nan,防风1两半，桔梗30铢，人参1两，菖蒲18铢，半夏18铢，丹参18铢，厚朴18铢，干姜18铢，紫菀18铢，杜衡18铢，秦艽半两，白蔹半两，牛膝半两，沙参半两。,上为末，白蜜为丸，如小豆大。,nan,nan,nan,nan,nan,每食后服15丸，日3次。不知，增至20丸，有妊止。服药后7日，方合阴阳。,nan,nan
10015137,防风羊角汤,防风羚羊角汤,nan,《济阴纲目》卷十二,产后气血不足，血亏寒滞，热郁于经，中风挛痛，肢体挛痛，背项强直。,nan,nan,nan,防风1两，赤芍半两（炒），桂心半两，羚羊角2钱，川芎2钱，羌活2钱，当归2钱，酸枣仁2钱（炒），牛蒡子（炒）2钱。,上锉。,nan,nan,nan,nan,nan,防风羚羊角汤（《医略六书》卷三十）。,《医略六书》：防风疏风邪之外客，羚羊清郁热之炽热，羌活除肢体之痛，牛蒡除项背之强，当归养血脉以荣经，川芎行血气以活络，赤芍泻血中之滞，桂心温血室之寒，枣仁养心润燥以资营血也。水煎温服，使滞化血荣，则热郁自泄而风寒解散，经络清和，肢体项背无不皆受其荫，安有挛急疼痛、牵强挺直之患乎？,nan
10015173,防己膏,nan,nan,《准绳?女科》卷五,产后中风，四肢筋脉挛急，身体麻痹。,nan,nan,nan,汉防己（去皮）半斤，茵芋5两。,用酒5升，浸药一宿，取猪脂肪1斤，文武火熬三上三下成膏，摊在纸花上。,nan,nan,nan,nan,nan,贴病人患处，以热手不住摩膏上。,nan,nan
10015225,防己枳壳汤,nan,nan,《圣济总录》卷一六五,产后肿满喘咳。,nan,nan,nan,防已1两，枳壳（去瓤，麸炒）2两，桑根白皮1两（锉），当归（切，焙）1两，木香半两，紫苏茎1两（锉），槟榔（锉）1两。,上为粗末。,nan,nan,nan,nan,nan,每服5钱匕，水1盏半，煎至1盏，去滓温服，不拘时候。,nan,nan
10015270,飞步饮,nan,nan,《玉案》卷五,产后虚极，足软不能行步。,nan,nan,nan,人参1钱5分，白术1钱5分（土炒），当归1钱5分，牛膝1钱5分，莲子1钱5分（去心）。,nan,nan,nan,nan,nan,nan,加大枣5个，水煎服，不拘时候。,nan,nan
10015305,非风汤,nan,nan,《医方简义》卷六,产后遍身肢节疼痛。,nan,nan,nan,桑寄生3钱，当归3钱，赤芍1钱，川芎2钱，生绵黄耆2钱，炙绵黄耆2钱，桂枝6分，红花6分（酒润），牛膝2钱，独活1钱，木瓜1钱5分。,nan,nan,nan,nan,nan,nan,水煎，冲入陈酒1盏服。,nan,nan
