序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10010866,大乌金丸,nan,nan,《丹溪心法附余》卷二十,妇人思虑过度，变生多疾，孕育不成，崩中带下，五心烦热，口苦咽干，饮食无味，身疼羸瘦，面目萎黄，手足酸软，经水不匀，肚腹胀痛，鬓发黄落，喜卧倦起；产后恶血上行，心腹刺痛，败血不止，及子宫一切恶疾。,nan,nan,nan,大艾叶2两，当归（醋炒）2两，破故纸（炒）2两，茴香（炒）2两，熟地黄（醋炒）2两，南木香（不见火）2两，吴茱萸2两，三棱2两，莪术2两，川芎（醋炒）3两，芍药（醋炒）3两，香附子6两，延胡索1两，紫荆皮（醋炒）4两。,上先将艾、香附子用米醋1升，浸1日1夜，冬月3昼夜，煮干炒令黑色，入后12味，同为末，米醋煮糯米糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服70-80丸，空心盐汤、盐酒任下，1日2次。如崩中下血不止，加棕灰1两，棉灰5钱，蒲黄（炒）1两，百草霜7钱。,nan,nan
10010903,大效拱辰丸,nan,nan,《袖珍》卷四,久服延年，精神充实，多子嗣。主治妇人血海虚冷，白带时下，脐腹刺痛。,nan,nan,nan,琥珀2钱，当归（酒浸）1两，沉香1两，木香1两，官桂（各不见火）1两，人参1两，苁蓉（酒浸）1两，黄耆1两，川乌1只（炮，去皮脐），鹿茸（酥炙）1两，乳香1两，没药1两，酸枣仁半两，鹿角霜半两，干姜半两，延胡索半两，柏子仁半两。,上为细末，炼蜜为丸，如龙眼大。,nan,nan,nan,nan,nan,每服1丸，空心温酒化下。,nan,nan
10010912,大效内补丸,nan,nan,《妇人良方》卷二十四,受气虚弱及五劳七伤，脏腑积冷，痃癖症块，虚胀或经脉不调，疳冷，赤白带下，口苦舌干，面色萎黄，心烦惊悸，头目眩晕，不美饮食，痰涕粘涎，手足百节热痛无力，肌肉消瘦，子息断续。,nan,nan,nan,4两，牛膝2两，五加皮2两，白术2两，川乌（炮）1两，枳实（炒）1两，丹参1两。,上为细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服20丸，温酒送下，空心、日午、晚食前各进1服。,nan,nan
10010950,大续命散,nan,nan,《千金》卷八,八风十二痹，偏枯不仁，手足拘急，疼痛不得伸屈，头眩不能自举，起止颠倒，或卧苦惊如堕状，盗汗，临事不起；妇人带下无子；风入五脏，甚者恐怖，夜多异梦，悲愁哭泣，忽忽欲走。,nan,nan,nan,麻黄1两，乌头1两，防风1两，桂心1两，甘草1两，蜀椒1两，杏仁1两，石膏1两，人参1两，芍药1两，当归1两，竹茹1两，黄芩1两，茯苓1两，干姜1两。,上药治下筛。,nan,nan,nan,nan,nan,nan,nan,nan
10011023,大泽兰丸,nan,nan,《圣济总录》卷一五O,妇人血风劳气，血海虚冷，经候不调，肌肤黄瘦，八风十二痹，带下三十六疾，妊娠胎动不安，或子死腹中，产后诸疾。,nan,nan,nan,泽兰（去梗）2两，当归（切，焙）2两，细辛（去苗叶）1两半，白术（炒）1两半，人参1两半，桔梗（锉，炒）1两半，防风（去叉）1两半，蜀椒（去目并合口者，炒出汗）1两半，厚朴（去粗皮，生姜白薇1两，芜荑（炒）1两，甘草（炙、锉）1两，柏子仁（研）1两，吴茱萸（汤浸，焙干，炒）1两。,上为末，炼蜜为丸，如弹子大。,nan,nan,nan,nan,nan,每服半丸，早、晚食前温酒嚼下。死胎不出，儿衣未下，并服1丸至2丸，用瞿麦煎汤送下：腹中痛，冷血气刺，经脉不利，用当归煎酒送下；产后中风，伤寒汗不出，用麻黄1分（去节）煎汤，并3服，厚衣盖覆，取微汗；血脏久冷无子，及数堕胎，胎漏血下，以熟干地黄煎酒送下。,nan,nan
10011137,玳瑁丸,nan,nan,《圣惠》卷七十三,妇人赤带，下不止。,nan,nan,nan,玳瑁1两，麒麟竭半两，乳香半两，没药半两，须灰（故锦）3分，续断1两，安息香半两。,上为末，以蜜及安息香熬炼，和诸药末为丸，如绿豆大。,nan,nan,nan,nan,nan,每服20丸，食前以温酒送下。,nan,nan
10011140,带下汤,nan,nan,《脉症正宗》卷一,带下。,nan,nan,nan,黄耆1钱，白术1钱，当归8分，升麻3分，柴胡4分，苍术1钱，半夏1钱，熟地1钱。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10011141,带下丸,nan,nan,《摄生秘剖》卷三,妇人赤白带下。,nan,nan,nan,马毛2两（伏火1宿，白马毛治白带，赤马毛治赤带），龟甲4两（醋炙），鳖甲2两（醋炙），牡蛎2两（火炙）。,上为末，醋水为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服3钱，温酒送下，1日3次。,nan,气陷于下焦则白带，血陷于下焦则赤带。以涩药止之，则未尽之，带留而不出；以利药下之，则既损其中，又伤其下，皆非治也。马得干之刚，毛得血之余，血余可以固血，干刚可以利气，固血则赤止，利气则白愈，此用马毛之意也。龟、鳖、牡蛎，外刚而内柔，离之象也。去其柔而用其刚，故可以化症，可以固气，化症则赤白之成带者，无复中留，固气则营卫之行不复陷下。营不陷则无赤，卫不陷则无白矣。
10011310,丹栀逍遥散,nan,nan,《方剂学》,疏肝解郁，健脾和营，兼清郁热。主治肝郁化火，潮热颧红，月经不调，少腹胀痛，经行乳胀，崩漏，带下。,nan,nan,nan,逍遥散加丹皮、山栀。,nan,nan,nan,nan,nan,nan,水煎取汁，分2次服，日服1剂。,nan,nan
10011466,当归附子汤,nan,nan,《兰室秘藏》卷中,主治赤白带下，脐下冷痛。,nan,nan,nan,"当归0.6克,炒盐0.9克 ,蝎梢, 升麻各1.5克, 甘草1.8克, 柴胡2.1克, 黄柏少许（为引用）,附子3克, 干姜 ,良姜各3克。",上十味，哎咀。,nan,nan,nan,nan,nan,每服15克，用水750毫升，煎至150毫升，去滓，稍热服。亦可研为细末，酒面糊为丸，每服6克。,nan,nan
10011489,当归黑豆汤,nan,nan,《顾氏医径读本》卷四,主治虚热带下。,nan,nan,nan,当归、黑豆、生地、麦冬、黄柏、山药、山栀、条芩、白薇、竹叶、炙草。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10011538,当归煎,nan,nan,《丹溪心法》卷五,燥湿清热，疏肝解郁。主治肝郁气滞，湿热下注，白带连绵，脉数。,nan,nan,nan,"黄连（炒）,扁柏（酒蒸）,黄柏（炒）各15克, 香附（醋炒）,白芍药, 白术各30克, 椿根皮60克（炒）,白芷（烧存性）6克。",上药为末，粥糊丸，梧桐子大。,nan,nan,nan,nan,nan,每服50丸，空腹时用米汤下。,本方在原书中无方名，现据《仁斋直指?附遗》卷二十六补。,nan
10011540,当归煎,nan,nan,《宋氏女科》,赤白带不止，腹内疼痛，四肢烦疼，不用饮食，日渐羸瘦。,nan,nan,nan,当归（酒洗，浸）1两，牡蛎（火煅）1两，阿胶（炒）1两，白芍药（酒炒）1两，续断（酒浸）1两，地榆5钱，白茯苓1两，荆芥（炒黑）1两。,上水煎服；或为末，醋糊为丸。,nan,nan,nan,nan,nan,每服50丸，米汤送下。,nan,nan
10011578,当归龙骨丸,nan,nan,《宣明论方》卷十一,主治月经不调，经水过多，带下，妊娠漏血，胎动不安，产后恶露不止；大人小儿泻痢。,nan,nan,nan,"当归,芍药, 黄连, 染槐子, 艾叶（炒）各15克, 龙骨, 黄柏各30克, 茯苓15克 ,木香7.5克。",上药研末，滴水为丸，如小豆大。,nan,nan,nan,nan,nan,每服30丸，热米汤下，每日三至四次。,nan,nan
10011643,当归芍药汤,nan,nan,《云歧子脉诀》卷四,养血补虚。主治崩中白带。,nan,nan,nan,当归1两，白芍药1两，熟地黄1两，干姜半两。,nan,nan,nan,nan,nan,nan,每服1两，水煎，食前服。,nan,nan
10011708,当归养血丸,nan,nan,《太平惠民和剂局方》卷九,主治产后恶血不散，小腹疼痛，时作时止；或恶露不快，脐腹坚胀，兼治经候不匀，赤白带下，及心腹腰脚疼痛。,nan,nan,nan,"玄胡（炒）,丹皮, 当归（去芦）,白芍各60克 ,肉桂30克。",上为细末，蜜丸如梧桐子大。,nan,nan,nan,nan,nan,每服6克，空腹时用温酒或米汤送下，痛甚者细嚼咽下。,nan,nan
10011709,当归养血丸,nan,nan,《饲鹤亭集方》,主治妇人经水不调，赤白带下，或子宫寒冷，久不受孕。（不孕）,nan,nan,nan,"当归, 白芍, 茯苓 ,黄耆, 香附 ,阿胶各90克 ,生地240克, 白术, 杜仲各120克, 丹皮60克。",上药研末，炼蜜为丸。,nan,nan,nan,nan,nan,每服6～9克。,nan,nan
10011711,当归养血丸,当归活血丸,nan,《局方》卷九（续添诸局经验秘方）,产后恶血不散，发歇疼痛，及恶露不快，脐腹坚胀，兼室女经候不匀，赤白带下，心腹腰脚疼痛。,nan,nan,nan,当归2两，牡丹皮2两，赤芍药2两，延胡索（炒）2两，肉桂1两。,上为细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,当归活血丸（《女科指掌》卷五）。,nan,nan
10011712,当归养血圆,nan,nan,《宋?太平惠民和剂局方》,治产后恶血不散，发歇疼痛，及恶露不快，脐腹坚胀，兼室女经候不匀，赤白带下，心腹腰脚疼痛。,nan,nan,nan,当归、牡丹皮、赤芍药、延胡索，各二两；（炒）肉桂一两。,上为细末，蜜圆如梧桐子大。,nan,nan,nan,nan,nan,温酒，米饮下三十圆，食前温服。痛甚，细嚼咽下。,nan,nan
10011745,当归泽兰丸,nan,nan,《摄生众妙方》卷十,主妇人经水不调，赤白带下，日久不孕。,nan,nan,nan,"当归（去须，酒浸）60克, 白芍（炒）60克, 熟地黄（酒制）60克, 生地黄90克, 泽兰叶, 艾叶, 白术各45克, 黄芩30克, 川芎60克, 香附480克（分为四份，每份各120克，分别用童便、酒、醋、米泔各浸一宿）。",上药为末，醋为丸，如赤豆大。,nan,nan,nan,nan,nan,每服60丸，空腹时用白水或酒下。,nan,nan
10011901,导痰调经汤,nan,nan,《中医妇科治疗学》,养血祛痰。主治妇人月经错后，色淡量少而稠粘，白带甚多，身体肥胖，胸闷脘胀，痰多，胃纳减少，面色苍白或淡黄，头晕心悸，舌质淡红，脉细滑。,nan,nan,nan,秦归3钱，丹参3钱，橘红1钱半，建菖蒲1钱，竹茹3钱，泽兰4钱。,nan,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10011958,得命丹,nan,nan,《良朋汇集》卷五,无名肿毒，发背，痈疽，疔毒，恶疮，噎食转食，水蛊气蛊，心腹疼痛，大小便不通，胸胀胁满，水泻痢疾，天疮杨梅，风癣疥癞，肠风下血，男子五淋白浊，妇人赤白带下，风湿流往，并皆治之。,nan,nan,nan,沉香5分，木香5分，乳香5分，丁香5分，苦葶苈5分，牙皂（微倍）3分，皂矾3分（生用），川芎5钱，巴豆（去油，少带油性）4钱。,上为细末，枣肉为丸，如豌豆大。,nan,nan,nan,nan,nan,每服1丸，生水送下。如药不受，呕出药来，再服1丸。大人壮者用大些丸，弱人小儿用小丸。,nan,nan
10011971,登仙膏,nan,nan,《万氏家抄方》卷四,存精不漏，固体壮阳，强形健力。主治腰痛、下元虚损，五劳七伤，半身不遂，膀胱疝气，下焦冷气，小肠偏坠；二三十年脚腿疼麻，阳事不举，妇人白带、血淋、阴痛，血崩。,nan,nan,nan,麻油1斤4两，甘草2两，芝麻4两，天门冬（酒浸，去心）3钱，麦门冬（酒浸，去心）3钱，远志（酒浸，去心）3钱，生地（酒洗）3钱，熟地（酒蒸）3钱，牛膝（去芦，酒浸）3钱，蛇床子（酒洗）3钱，虎骨（酥炙）3钱，菟丝子（酒浸）3钱，鹿茸（酥炙）3钱，肉苁蓉（酒洗，去甲膜）3钱，川续断3钱，紫稍花3钱，木鳖子（去壳）3钱，杏仁（去皮尖）3钱，谷精草3钱，官桂（去皮）3钱，松香8两，倭硫黄（末）2钱，雄黄（末）2钱，龙骨（末）2钱，赤石脂（末）2钱，乳香（末）3钱，没药（末）3钱，木香（末）3钱，母丁香（末）3钱,麻油熬，下诸药：第一下芝麻；第二下甘草；第三下天门冬、麦冬、远志、生地、熟地、牛膝、蛇床子、虎骨、菟丝子、鹿茸、肉苁蓉、川续断、紫稍花、木鳖子、杏仁、谷精草、官桂；第四下松香，槐柳枝不住手搅，滴水不散；第五下倭硫黄、雄黄、龙骨、赤石脂（再上火熬一时）；第六下乳香、没药、木香、母丁香（再熬，提锅离火放温）；第七下蟾酥、麝香、阳起石（滴水不散）；第八下黄占。用瓷罐盛之，以蜡封口，入井中浸3日，去火毒，用红绢摊。,nan,nan,nan,nan,nan,贴脐上。,nan,nan
10012163,地骨皮汤,nan,nan,《女科秘要》卷四,妇人肥盛，肠胃多痰，壅滞经络，血闭带下。,nan,nan,nan,地骨皮1钱，当归1钱，川芎1钱，知母1钱，麦冬1钱，甘草5分。,nan,nan,nan,nan,nan,nan,空心服。,nan,nan
10012289,地黄散,nan,nan,《普济方》卷三三O,妇人血伤带下。,nan,nan,nan,地黄（锉，炒）1两，当归（切，焙）1两，黄耆（锉）1两，阿胶（炙令燥）1两，艾叶（炒，焙）3分。,上为粗末。,nan,nan,nan,nan,nan,每服3钱，水1盏，加生姜3片，煎至7分，去滓温服，每日3次。,nan,nan
10012339,地黄益母汤,nan,nan,《圣济总录》卷一五三,妇人血伤不止，兼赤白带下。,nan,nan,nan,生地黄汁半碗，益母草汁半碗。,nan,nan,nan,nan,nan,nan,上药各取半盏，同煎至7分，每日3-5次。,nan,nan
10012414,地龙散,nan,nan,《圣济总录》卷一五三,妇人冲任气虚，经血暴下，兼带下。,nan,nan,nan,地龙（炒）、郁金、棕榈（烧令存性）、柏叶、地黄汁、胎发（泥裹烧过，去泥）各等分。,上为散。,nan,nan,nan,nan,nan,每服3钱匕，湿地黄汁酒调下．不拘时候。,nan,nan
10012462,地榆膏,nan,nan,《赤水玄珠》卷二十,涩血。主治赤白带下骨立者。,nan,nan,nan,地榆1斤。,nan,nan,nan,nan,nan,nan,用水3升，煎至1半，去滓再煎如稠饧，空心服3合，1日2次。,nan,《简明中医妇科学》：地榆凉血涩血，血自归经，安有赤白注溢之患哉。
10012488,地榆汤,nan,nan,《圣济总录》卷一五三,妇人经血暴下，兼带下积久不愈，面目萎黄，困倦羸瘦。,nan,nan,nan,地榆1两半，当归（切，焙）1两半，阿胶（炙燥）1两半，黄耆（锉）1两半，艾叶3分，龙骨（碎）2两。,上（口父）咀如麻豆大。,nan,nan,nan,nan,nan,每服3钱匕，水1盏，加生姜3片，煎至7分，去滓，食前温服。,nan,nan
10012807,丁香胶艾汤,nan,nan,《兰室秘藏》卷中,主治劳役饮食不节，以致心气不足，崩漏不止，自觉脐下如冰，欲求厚衣被以御其寒，白带量多，时有鲜血，右尺脉时微洪者。,nan,nan,nan,"熟地黄,白芍药各0.9克,川芎,丁香各1.2克,阿胶1.8克,生艾叶3克,当归3.6克。",nan,nan,nan,nan,nan,nan,上药（除阿胶）为末，用水1.5升，煎作200毫升，去滓，入阿胶，微煎，空腹时温服。,nan,nan
10012818,丁香楝实丸,nan,nan,《医学发明》卷五,主治男子七疝，痛不可忍，妇人瘕聚带下。,nan,nan,nan,"当归（去芦，锉碎）,附子（炮制，去皮、脐，锉）,川楝子（锉碎）,茴香（炒）各30克,上四味锉碎，以好酒2升同煮，酒尽为度。烙干作细末，每称药末30克，再入下项药：丁香 木香各6克 ,全蝎13个, 玄胡30克。",上四味，同为细末，入在前项当归等药末内拌和，酒糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30～100丸，空腹时用温酒送下。,nan,nan
10012819,丁香楝实丸,酒煮当归丸,nan,《医学发明》卷一,肾肝受病，男子七疝，痛不可忍；妇人瘕聚、带下。,nan,nan,nan,当归（去芦，锉碎）1两，附子（炮制，去皮脐，锉）1两，川楝子（锉碎）1两，茴香（炒）1两（上四味锉碎，以好酒三升同煮，酒尽为度，焙干作细末，每称药末1两，再入下项药），丁香2钱，木香2钱，全蝎13个，玄胡1两（上四味同为细末，入前药末内拌和）。,酒糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,酒煮当归丸（《活法机要》）。《景岳全书》引本方有没药五分。,nan,凡疝气带下者，皆属于风，全蝎治风之圣药；茴香、川楝子皆入小肠经；当归、玄胡和血止痛；疝气、带下，皆积寒邪入小肠之间，故以附子佐之，丁香、木香为其引导。
10013040,定坤丹,nan,nan,《北京市中药成方选集》,调经理血。主治妇女虚弱，经期不准，行经胀痛，腰酸带下。,nan,nan,nan,当归12两，人参（去芦）5两，黄毛鹿茸（去毛）3两，藏红花3两，熟地4两，于术3两，汉三七2两5钱，鸡血藤2两5钱，白芍3两，枸杞子3两，阿胶（炒）2两，益母草5钱，香附（醋炙）5钱，延胡索（醋炒）5钱，柴胡5钱，茺蔚子5钱，鹿角霜5钱，五灵脂（醋炒）5钱，甘草5钱，茯苓4钱，干姜（炮）4钱，杜仲（炒）4钱，川牛膝3钱，砂仁3钱，川芎2钱，黄芩2钱，肉桂（去粗皮）2钱，乌药3钱，细辛1钱5分。,上药除汉三七、香附、甘草、茯苓、肉桂、砂仁、细辛为粗末铺槽外，其余群药用黄酒48两蒸透晒干，共为细末，炼蜜为丸，每丸重4钱，朱砂为衣，蜡皮封固。,nan,nan,nan,nan,nan,每服1丸，温开水送下，1日2次。,nan,nan
