组合,关联度系数
"['解毒', '敛肺']",0.0004546983837407925
"['解毒', '益胃']",0.0003089593837221072
"['解毒', '续伤']",0.0001774497198036018
"['解毒', '强心']",0.000138067980004708
"['解毒', '去翳']",0.0001016500383568264
"['解毒', '辟秽']",8.475165895727166e-05
"['解毒', '养肝']",8.475165895727166e-05
"['解毒', '益肺']",8.475165895727166e-05
"['解毒', '化滞']",4.062021539452676e-05
"['解毒', '制酸']",4.062021539452676e-05
"['解毒', '疗癣']",1.8254137615136834e-05
"['解毒', '去瘀']",1.8254137615136834e-05
"['解毒', '除风湿']",4.487506818362519e-07
"['解毒', '清火']",4.487506818362519e-07
"['解毒', '去湿']",4.833840082651975e-07
"['解毒', '豁痰']",4.833840082651975e-07
"['解毒', '消斑']",0.00017247424616306795
"['清热', '润肠']",0.0011180163274224775
"['清热', '清心']",0.00023277265775201172
"['清热', '滑肠']",9.412958039667352e-05
"['清热', '破瘀']",9.412958039667352e-05
"['清热', '解痉']",9.412958039667352e-05
"['清热', '宽胸']",6.576887446396729e-05
"['清热', '渗湿']",6.576887446396729e-05
"['清热', '风热']",2.0847714404692574e-05
"['清热', '泻热']",2.0847714404692574e-05
"['清热', '升阳']",1.285126418448801e-05
"['清热', '镇痉']",6.533065673886007e-06
"['清热', '消暑']",2.1681435040665775e-06
"['清热', '散血']",1.0610926415299815e-07
"['清热', '祛暑']",8.011969243604256e-07
"['清热', '去湿']",4.8593700059385014e-06
"['清热', '豁痰']",4.8593700059385014e-06
"['清热', '拔脓']",4.8593700059385014e-06
"['清热', '辛凉解表']",2.6771101413691767e-05
"['清热', '泻肝']",7.87413151097649e-05
"['清热', '除蒸']",7.87413151097649e-05
"['清热', '理肺']",0.00020098133259505158
"['清热', '消斑']",0.00020098133259505158
"['止痛', '止渴']",0.0010662799154218527
"['止痛', '强筋骨']",0.0005458926355044191
"['止痛', '润燥']",0.00040616800441395373
"['止痛', '强筋']",0.00025509187439748393
"['止痛', '壮骨']",0.00018624251753351917
"['止痛', '导滞']",0.00010707369267298761
"['止痛', '下乳']",9.909570075483654e-05
"['止痛', '利胆']",5.564378185635155e-05
"['止痛', '敛肺']",5.564378185635155e-05
"['止痛', '收湿']",1.3415167155306218e-05
"['止痛', '破瘀']",8.836859549665732e-08
"['止痛', '催乳']",8.836859549665732e-08
"['止痛', '调中']",5.400208225647685e-06
"['止痛', '消热']",9.26503840692483e-06
"['止痛', '涌吐']",3.950633729410402e-05
"['止痛', '催产']",3.950633729410402e-05
"['止痛', '强腰膝']",5.203419978083712e-05
"['止痛', '去湿']",8.5962568998732e-05
"['止痛', '化饮']",0.0002181760005299238
"['止痛', '散淤']",0.0002181760005299238
"['消肿', '补血']",0.0006215515364738078
"['消肿', '涩肠']",0.00046011633187986734
"['消肿', '止带']",0.0002900024899948339
"['消肿', '补脾']",0.000181905418887518
"['消肿', '通乳']",0.00011787874607382953
"['消肿', '化积']",7.566931586289183e-05
"['消肿', '降气']",3.501428824898012e-05
"['消肿', '宁心']",3.015787501792211e-05
"['消肿', '胜湿']",1.7338143730727396e-05
"['消肿', '收涩']",5.090879603375509e-06
"['消肿', '强心']",9.867317492529004e-07
"['消肿', '催乳']",9.867317492529004e-07
"['消肿', '托毒']",1.244403062417021e-05
"['消肿', '泻肺']",0.00010529017922844552
"['祛风', '疏风']",0.0012764644307853845
"['祛风', '清肝']",0.0007876826380066038
"['祛风', '利咽']",0.0006195410975459725
"['祛风', '润燥']",0.0002820828865873204
"['祛风', '安胎']",0.00015083132731308346
"['祛风', '养心']",8.80019226960349e-05
"['祛风', '降气']",2.4045694290097952e-05
"['祛风', '解郁']",2.0145680646010966e-05
"['祛风', '和血']",1.3202098756881497e-05
"['祛风', '消疳']",7.523642918227935e-06
"['祛风', '滋补强壮']",3.285152022414195e-06
"['祛风', '助阳']",3.5996431835272347e-08
"['祛风', '攻毒']",5.252287623158658e-07
"['祛风', '破瘀']",3.399435903383985e-06
"['祛风', '清利湿热']",4.17529953867235e-05
"['祛风', '除痹']",0.00017521640181161757
"['祛风', '生发']",0.00017521640181161757
"['活血', '滋阴']",0.0009138673242287676
"['活血', '养阴']",0.000361631715136701
"['活血', '镇惊']",0.000283230666552281
"['活血', '发汗']",0.00017118857070030913
"['活血', '疏肝']",8.880012386697222e-05
"['活血', '温肾']",8.880012386697222e-05
"['活血', '散热']",7.093175796307749e-05
"['活血', '固精']",7.093175796307749e-05
"['活血', '镇咳']",5.444333000631518e-05
"['活血', '化积']",4.9286972833628706e-05
"['活血', '镇静']",4.9286972833628706e-05
"['活血', '行水']",1.888645822750723e-05
"['活血', '利小便']",9.566639188718362e-06
"['活血', '胜湿']",7.066970695190911e-06
"['活血', '开窍']",6.741367760132455e-07
"['活血', '顺气']",1.4585076930084817e-06
"['活血', '续伤']",1.4585076930084817e-06
"['活血', '驱风']",3.0679184140347537e-06
"['活血', '破瘀']",5.347462728122476e-06
"['活血', '滋补']",5.347462728122476e-06
"['活血', '催乳']",5.347462728122476e-06
"['活血', '解蛇毒']",1.219086750720022e-05
"['活血', '续骨']",1.691965693850772e-05
"['活血', '醒神']",0.00012719086130308366
"['活血', '生新']",0.00018426230317880599
"['活血', '散淤']",0.000271384838232247
"['止血', '退黄']",9.738587251950648e-05
"['止血', '降压']",7.950125174976952e-05
"['止血', '温肾']",7.950125174976952e-05
"['止血', '降逆']",7.380259898748243e-05
"['止血', '益精']",4.2787936243515734e-05
"['止血', '敛肺']",1.518541412032226e-05
"['止血', '和血']",7.064171120951812e-06
"['止血', '疗伤']",7.758302550398e-07
"['止血', '滋补强壮']",7.758302550398e-07
"['止血', '降血压']",5.111488732278957e-09
"['止血', '续伤']",2.5497412116104456e-06
"['止血', '止汗']",4.55826461975839e-06
"['止血', '解痉']",7.236884148997813e-06
"['止血', '固脱']",2.613897997005843e-05
"['止血', '去瘀']",6.36036312162136e-05
"['止血', '泄热']",0.00016010214751466245
"['止血', '利喉']",0.0003444773077865282
"['止咳', '截疟']",0.0002941385616956893
"['止咳', '止渴']",0.0002554958333858548
"['止咳', '泻火']",0.00023202205888284144
"['止咳', '养血']",0.00016101175569932513
"['止咳', '补血']",0.00014438961834617459
"['止咳', '壮阳']",8.360682142116715e-05
"['止咳', '疗疮']",8.015948882705848e-05
"['止咳', '润燥']",4.5629554016546336e-05
"['止咳', '消痈']",4.2834860428164756e-05
"['止咳', '和中']",4.2834860428164756e-05
"['止咳', '排脓']",4.010447596214384e-05
"['止咳', '补中']",1.1422439179786803e-05
"['止咳', '退热']",1.543078967547462e-06
"['止咳', '利胆']",8.111656004949896e-06
"['止咳', '行水']",8.111656004949896e-06
"['止咳', '解郁']",1.0161267054997758e-05
"['止咳', '和血']",1.5115303347523756e-05
"['止咳', '消疳']",2.133229141110249e-05
"['止咳', '养胃']",4.951793890178857e-05
"['止咳', '解蛇毒']",8.842304459832917e-05
"['除湿', '泻火']",0.00020766717557835213
"['除湿', '续筋']",3.1496385600737753e-06
"['除湿', '壮骨']",1.6036981242417703e-06
"['除湿', '降压']",5.545784396154829e-07
"['除湿', '通乳']",2.290297718143819e-07
"['除湿', '解热']",3.8988344630563887e-07
"['除湿', '疗伤']",3.456199744061861e-05
"['除湿', '助阳']",5.638866946411358e-05
"['除湿', '温肺']",5.638866946411358e-05
"['除湿', '续伤']",6.314543040658593e-05
"['除湿', '行血']",7.051440073019277e-05
"['利湿', '清肝']",0.00019616727529597755
"['利湿', '泻火']",0.0001841050282523904
"['利湿', '软坚']",8.30760129998942e-05
"['利湿', '开胃']",2.8940879220284987e-05
"['利湿', '导滞']",3.168864305791441e-06
"['利湿', '下乳']",4.288539953045678e-06
"['利湿', '除痹']",0.00035105677505331556
"['散瘀', '通便']",0.00015106489628197162
"['散瘀', '祛湿']",8.851962837908012e-05
"['散瘀', '驱虫']",4.191437350864469e-05
"['散瘀', '镇惊']",8.627165157426564e-06
"['散瘀', '化积']",1.8335623514498245e-05
"['散瘀', '行水']",3.952575809135217e-05
"['散瘀', '宁心']",4.350115609474958e-05
"['散瘀', '泻热']",0.00020551788147910033
"['散瘀', '拔脓']",0.00033916829281632754
"['凉血', '健脾']",0.0013256738286679948
"['凉血', '解表']",0.0004973827692977273
"['凉血', '祛风湿']",0.0003903871253207458
"['凉血', '接骨']",0.00021391495624867307
"['凉血', '补虚']",0.0001475688059119351
"['凉血', '祛湿']",6.011337713462961e-05
"['凉血', '镇痛']",3.2122455108973824e-05
"['凉血', '消痈']",6.436305019508204e-07
"['凉血', '止带']",6.056733775627876e-08
"['凉血', '养心']",1.764661233527587e-05
"['凉血', '行瘀']",9.968110681793374e-05
"['凉血', '通利']",0.0003387222959690961
"['凉血', '泄热']",0.00040197110960210614
"['凉血', '小便']",0.0005439785782961337
"['凉血', '消斑']",0.0007171271936259604
"['利尿', '散寒']",0.000757220213067511
"['利尿', '燥湿']",0.0004165529953517044
"['利尿', '温中']",0.00020613285331644304
"['利尿', '补虚']",0.00010345751011447968
"['利尿', '拔毒']",2.339883865679071e-05
"['利尿', '下乳']",4.873743727931701e-05
"['利尿', '利胆']",7.398141335668296e-05
"['杀虫', '舒筋']",0.0005228702103355354
"['杀虫', '生津']",0.0001846573336589108
"['杀虫', '止渴']",4.885207416183146e-05
"['杀虫', '壮阳']",1.8737870305651771e-06
"['杀虫', '止带']",1.736140711777745e-06
"['杀虫', '润肠']",2.2468476683912275e-06
"['杀虫', '发表']",5.923961209935991e-06
"['杀虫', '补中']",1.1705203119438679e-05
"['杀虫', '润肤']",0.00011714759247630213
"['杀虫', '催吐']",0.0001497822543998495
"['杀虫', '去腐']",0.0001915249318403256
"['杀虫', '祛腐']",0.0003732627225008778
"['杀虫', '破积']",0.0004033544504494224
"['杀虫', '灭虱']",0.0009520611416054814
"['化痰', '祛风湿']",0.00019112253184327965
"['化痰', '通经']",7.608218416907397e-05
"['化痰', '截疟']",2.5936076917421058e-05
"['化痰', '利咽']",4.237489916208981e-06
"['化痰', '除烦']",5.876297370643879e-07
"['化痰', '透疹']",1.8366460322050138e-06
"['化痰', '散风']",1.2829591370638882e-05
"['化痰', '发表']",2.145578285839278e-05
"['化痰', '补脾']",3.3114026619318615e-05
"['化痰', '散热']",6.126417309784693e-05
"['化痰', '息风']",8.072161255417987e-05
"['化痰', '行瘀']",0.00016598303187728702
"['化痰', '宽胸']",0.0002510855977210513
"['化痰', '制酸']",0.0003133237318635185
"['化痰', '醒酒']",0.0004930179963858472
"['利水', '散寒']",0.0004188676471210684
"['利水', '止痒']",0.00031247965092906504
"['利水', '健胃']",4.671988745258426e-05
"['利水', '疏风']",4.3117860882402326e-05
"['利水', '止痢']",3.2962514842443946e-05
"['利水', '平肝']",2.2931588882779685e-05
"['利水', '滋阴']",1.5972472260233905e-05
"['利水', '止渴']",5.899462738240269e-06
"['利水', '益肾']",3.786534714667056e-07
"['利水', '化湿']",9.840293188623228e-07
"['利水', '驱虫']",9.840293188623228e-07
"['利水', '润燥']",1.929603648165301e-05
"['利水', '下气']",3.245933596585093e-05
"['利水', '补脾']",5.0695860202260024e-05
"['利水', '安胎']",5.0695860202260024e-05
"['利水', '通乳']",7.557178484987603e-05
"['利水', '化积']",9.999742772870412e-05
"['利水', '消痰']",0.00021445087436622323
"['利水', '止汗']",0.0002463560754626115
"['健脾', '散寒']",0.00041167881421766417
"['健脾', '收敛']",0.00010047657755668515
"['健脾', '疏风']",4.14240629114937e-05
"['健脾', '滋阴']",1.5009693768719412e-05
"['健脾', '通便']",1.3485794983780774e-05
"['健脾', '清肝']",4.384316259986587e-06
"['健脾', '泻火']",3.1095300214167843e-06
"['健脾', '祛湿']",1.7272054066985731e-06
"['健脾', '补血']",3.502786951048442e-07
"['健脾', '止呕']",4.68337125422158e-05
"['健脾', '疏肝']",7.351634979566035e-05
"['健脾', '养心']",8.079831254748093e-05
"['健脾', '补肝']",0.000273156375639072
"['健脾', '养肝']",0.0003010020903908561
"['健脾', '益肝']",0.0005335048491521832
"['行气', '生肌']",0.0001569405790776135
"['行气', '消炎']",4.261295257201869e-05
"['行气', '截疟']",8.5078802534444e-06
"['行气', '镇痛']",4.7283408874387867e-07
"['行气', '止带']",2.832811534139723e-05
"['行气', '解郁']",0.00014902292924601213
"['散寒', '益气']",7.584520650405491e-05
"['散寒', '止泻']",6.917306880985241e-05
"['散寒', '平喘']",6.484075454513127e-05
"['散寒', '宣肺']",7.667004829275958e-05
"['散寒', '温肾']",0.00011816779881443362
"['散寒', '宽中']",0.0002987952966184426
"['散寒', '回阳']",0.0007538783846195718
"['散寒', '化饮']",0.0007538783846195718
"['理气', '止痒']",0.00015617298708342497
"['理气', '平喘']",5.546275298493053e-05
"['理气', '截疟']",2.2692238135779697e-07
"['理气', '益肾']",8.396309270353175e-06
"['理气', '散风']",6.493023264073083e-05
"['理气', '止呕']",9.28868532038829e-05
"['理气', '和血']",0.00022387128254869326
"['理气', '祛寒']",0.00033395071088596073
"['理气', '宽胸']",0.0003615637549898576
"['理气', '辟秽']",0.0003766759892359084
"['散结', '明目']",0.00017714883292963002
"['散结', '活络']",8.635354237859771e-05
"['散结', '敛疮']",5.898361079867409e-05
"['散结', '止泻']",5.605822316970266e-05
"['散结', '平喘']",5.223924677891234e-05
"['散结', '安神']",3.384385935112366e-05
"['散结', '通经']",6.092784338690427e-06
"['散结', '补虚']",1.109781038843849e-06
"['散结', '镇惊']",5.1803061733884936e-05
"['散结', '润肠']",6.978081688022164e-05
"['散结', '定惊']",8.926238770845529e-05
"['散结', '止痉']",0.000179803462761724
"['散结', '开窍']",0.00027068152518666677
"['散结', '消痰']",0.00029088194349352614
"['散结', '破瘀']",0.0003378847254572326
"['散结', '制酸']",0.00043268974074933686
"['明目', '生津']",1.2253361632630355e-05
"['明目', '滋阴']",1.175410732079385e-07
"['明目', '利咽']",1.2878352674050575e-05
"['明目', '定惊']",9.41819983517056e-05
"['明目', '益精']",0.00016882031640480522
"['明目', '止痉']",0.00018597836080433416
"['明目', '潜阳']",0.0001984595353050067
"['明目', '解郁']",0.00021898185338600773
"['明目', '缩尿']",0.0002775727513591453
"['调经', '解表']",6.557035235160713e-05
"['调经', '消积']",5.3272233405787794e-05
"['调经', '疏风']",3.0714491845995617e-06
"['调经', '滋阴']",2.8185685307935415e-07
"['调经', '壮骨']",0.0001295406824469436
"['调经', '养心']",0.00014703736758370223
"['调经', '解郁']",0.00022267522295671416
"['调经', '行血']",0.0003364662569214083
"['调经', '滑肠']",0.00034925789702680565
"['调经', '强心']",0.00034925789702680565
"['止痒', '安神']",2.0674394623776404e-05
"['止痒', '祛痰']",1.1884202836320856e-05
"['止痒', '温中']",1.0008548912976423e-05
"['止痒', '退翳']",0.00021327573943991096
"['通络', '解表']",4.688970701913209e-05
"['通络', '祛湿']",1.4206421182993978e-05
"['通络', '化湿']",3.458199935316153e-05
"['舒筋', '生肌']",3.365851553041588e-05
"['舒筋', '消积']",3.228268288124614e-05
"['舒筋', '祛瘀']",3.228268288124614e-05
"['活络', '通淋']",2.295585220185581e-05
"['活络', '消食']",2.1378838647889697e-05
"['活络', '消积']",1.5989766829482832e-05
"['活络', '截疟']",1.4777934553539263e-05
"['燥湿', '消积']",1.5152316562405677e-05
"['燥湿', '祛瘀']",1.5152316562405677e-05
"['燥湿', '清肺']",4.5450437544114486e-07
"['燥湿', '消炎']",8.658184734167129e-07
"['燥湿', '拔毒']",0.00018582870769343063
"['通淋', '解表']",1.8490768777301714e-05
